time_key,date_actual,hour_actual,day_name,month_name,quarter,year,is_holiday,shift_name
2024062323,2024-06-23,23,Sunday,June,2,2024,0,Day
2024062400,2024-06-24,0,Monday,June,2,2024,0,Night
2024062401,2024-06-24,1,Monday,June,2,2024,0,Night
2024062402,2024-06-24,2,Monday,June,2,2024,0,Night
2024062403,2024-06-24,3,Monday,June,2,2024,1,Night
2024062404,2024-06-24,4,Monday,June,2,2024,0,Night
2024062405,2024-06-24,5,Monday,June,2,2024,0,Night
2024062406,2024-06-24,6,Monday,June,2,2024,0,Night
2024062407,2024-06-24,7,Monday,June,2,2024,0,Night
2024062408,2024-06-24,8,Monday,June,2,2024,0,Morning
2024062409,2024-06-24,9,Monday,June,2,2024,0,Morning
2024062410,2024-06-24,10,Monday,June,2,2024,0,Morning
2024062411,2024-06-24,11,Monday,June,2,2024,0,Morning
2024062412,2024-06-24,12,Monday,June,2,2024,0,Morning
2024062413,2024-06-24,13,Monday,June,2,2024,0,Morning
2024062414,2024-06-24,14,Monday,June,2,2024,0,Morning
2024062415,2024-06-24,15,Monday,June,2,2024,0,Morning
2024062416,2024-06-24,16,Monday,June,2,2024,0,Day
2024062417,2024-06-24,17,Monday,June,2,2024,0,Day
2024062418,2024-06-24,18,Monday,June,2,2024,0,Day
2024062419,2024-06-24,19,Monday,June,2,2024,0,Day
2024062420,2024-06-24,20,Monday,June,2,2024,0,Day
2024062421,2024-06-24,21,Monday,June,2,2024,0,Day
2024062422,2024-06-24,22,Monday,June,2,2024,0,Day
2024062423,2024-06-24,23,Monday,June,2,2024,0,Day
2024062500,2024-06-25,0,Tuesday,June,2,2024,0,Night
2024062501,2024-06-25,1,Tuesday,June,2,2024,0,Night
2024062502,2024-06-25,2,Tuesday,June,2,2024,0,Night
2024062503,2024-06-25,3,Tuesday,June,2,2024,0,Night
2024062504,2024-06-25,4,Tuesday,June,2,2024,0,Night
2024062505,2024-06-25,5,Tuesday,June,2,2024,0,Night
2024062506,2024-06-25,6,Tuesday,June,2,2024,0,Night
2024062507,2024-06-25,7,Tuesday,June,2,2024,0,Night
2024062508,2024-06-25,8,Tuesday,June,2,2024,0,Morning
2024062509,2024-06-25,9,Tuesday,June,2,2024,0,Morning
2024062510,2024-06-25,10,Tuesday,June,2,2024,0,Morning
2024062511,2024-06-25,11,Tuesday,June,2,2024,0,Morning
2024062512,2024-06-25,12,Tuesday,June,2,2024,0,Morning
2024062513,2024-06-25,13,Tuesday,June,2,2024,0,Morning
2024062514,2024-06-25,14,Tuesday,June,2,2024,0,Morning
2024062515,2024-06-25,15,Tuesday,June,2,2024,0,Morning
2024062516,2024-06-25,16,Tuesday,June,2,2024,0,Day
2024062517,2024-06-25,17,Tuesday,June,2,2024,0,Day
2024062518,2024-06-25,18,Tuesday,June,2,2024,0,Day
2024062519,2024-06-25,19,Tuesday,June,2,2024,0,Day
2024062520,2024-06-25,20,Tuesday,June,2,2024,0,Day
2024062521,2024-06-25,21,Tuesday,June,2,2024,0,Day
2024062522,2024-06-25,22,Tuesday,June,2,2024,0,Day
2024062523,2024-06-25,23,Tuesday,June,2,2024,0,Day
2024062600,2024-06-26,0,Wednesday,June,2,2024,0,Night
2024062601,2024-06-26,1,Wednesday,June,2,2024,1,Night
2024062602,2024-06-26,2,Wednesday,June,2,2024,0,Night
2024062603,2024-06-26,3,Wednesday,June,2,2024,0,Night
2024062604,2024-06-26,4,Wednesday,June,2,2024,0,Night
2024062605,2024-06-26,5,Wednesday,June,2,2024,0,Night
2024062606,2024-06-26,6,Wednesday,June,2,2024,0,Night
2024062607,2024-06-26,7,Wednesday,June,2,2024,0,Night
2024062608,2024-06-26,8,Wednesday,June,2,2024,1,Morning
2024062609,2024-06-26,9,Wednesday,June,2,2024,0,Morning
2024062610,2024-06-26,10,Wednesday,June,2,2024,0,Morning
2024062611,2024-06-26,11,Wednesday,June,2,2024,0,Morning
2024062612,2024-06-26,12,Wednesday,June,2,2024,0,Morning
2024062613,2024-06-26,13,Wednesday,June,2,2024,0,Morning
2024062614,2024-06-26,14,Wednesday,June,2,2024,0,Morning
2024062615,2024-06-26,15,Wednesday,June,2,2024,0,Morning
2024062616,2024-06-26,16,Wednesday,June,2,2024,0,Day
2024062617,2024-06-26,17,Wednesday,June,2,2024,0,Day
2024062618,2024-06-26,18,Wednesday,June,2,2024,0,Day
2024062619,2024-06-26,19,Wednesday,June,2,2024,0,Day
2024062620,2024-06-26,20,Wednesday,June,2,2024,0,Day
2024062621,2024-06-26,21,Wednesday,June,2,2024,0,Day
2024062622,2024-06-26,22,Wednesday,June,2,2024,0,Day
2024062623,2024-06-26,23,Wednesday,June,2,2024,1,Day
2024062700,2024-06-27,0,Thursday,June,2,2024,0,Night
2024062701,2024-06-27,1,Thursday,June,2,2024,0,Night
2024062702,2024-06-27,2,Thursday,June,2,2024,0,Night
2024062703,2024-06-27,3,Thursday,June,2,2024,0,Night
2024062704,2024-06-27,4,Thursday,June,2,2024,0,Night
2024062705,2024-06-27,5,Thursday,June,2,2024,0,Night
2024062706,2024-06-27,6,Thursday,June,2,2024,0,Night
2024062707,2024-06-27,7,Thursday,June,2,2024,0,Night
2024062708,2024-06-27,8,Thursday,June,2,2024,0,Morning
2024062709,2024-06-27,9,Thursday,June,2,2024,0,Morning
2024062710,2024-06-27,10,Thursday,June,2,2024,0,Morning
2024062711,2024-06-27,11,Thursday,June,2,2024,0,Morning
2024062712,2024-06-27,12,Thursday,June,2,2024,0,Morning
2024062713,2024-06-27,13,Thursday,June,2,2024,0,Morning
2024062714,2024-06-27,14,Thursday,June,2,2024,0,Morning
2024062715,2024-06-27,15,Thursday,June,2,2024,0,Morning
2024062716,2024-06-27,16,Thursday,June,2,2024,0,Day
2024062717,2024-06-27,17,Thursday,June,2,2024,0,Day
2024062718,2024-06-27,18,Thursday,June,2,2024,0,Day
2024062719,2024-06-27,19,Thursday,June,2,2024,0,Day
2024062720,2024-06-27,20,Thursday,June,2,2024,0,Day
2024062721,2024-06-27,21,Thursday,June,2,2024,0,Day
2024062722,2024-06-27,22,Thursday,June,2,2024,0,Day
2024062723,2024-06-27,23,Thursday,June,2,2024,0,Day
2024062800,2024-06-28,0,Friday,June,2,2024,0,Night
2024062801,2024-06-28,1,Friday,June,2,2024,0,Night
2024062802,2024-06-28,2,Friday,June,2,2024,0,Night
2024062803,2024-06-28,3,Friday,June,2,2024,0,Night
2024062804,2024-06-28,4,Friday,June,2,2024,0,Night
2024062805,2024-06-28,5,Friday,June,2,2024,0,Night
2024062806,2024-06-28,6,Friday,June,2,2024,0,Night
2024062807,2024-06-28,7,Friday,June,2,2024,0,Night
2024062808,2024-06-28,8,Friday,June,2,2024,0,Morning
2024062809,2024-06-28,9,Friday,June,2,2024,0,Morning
2024062810,2024-06-28,10,Friday,June,2,2024,0,Morning
2024062811,2024-06-28,11,Friday,June,2,2024,0,Morning
2024062812,2024-06-28,12,Friday,June,2,2024,0,Morning
2024062813,2024-06-28,13,Friday,June,2,2024,0,Morning
2024062814,2024-06-28,14,Friday,June,2,2024,0,Morning
2024062815,2024-06-28,15,Friday,June,2,2024,0,Morning
2024062816,2024-06-28,16,Friday,June,2,2024,0,Day
2024062817,2024-06-28,17,Friday,June,2,2024,0,Day
2024062818,2024-06-28,18,Friday,June,2,2024,1,Day
2024062819,2024-06-28,19,Friday,June,2,2024,0,Day
2024062820,2024-06-28,20,Friday,June,2,2024,0,Day
2024062821,2024-06-28,21,Friday,June,2,2024,0,Day
2024062822,2024-06-28,22,Friday,June,2,2024,0,Day
2024062823,2024-06-28,23,Friday,June,2,2024,0,Day
2024062900,2024-06-29,0,Saturday,June,2,2024,0,Night
2024062901,2024-06-29,1,Saturday,June,2,2024,0,Night
2024062902,2024-06-29,2,Saturday,June,2,2024,0,Night
2024062903,2024-06-29,3,Saturday,June,2,2024,0,Night
2024062904,2024-06-29,4,Saturday,June,2,2024,0,Night
2024062905,2024-06-29,5,Saturday,June,2,2024,1,Night
2024062906,2024-06-29,6,Saturday,June,2,2024,0,Night
2024062907,2024-06-29,7,Saturday,June,2,2024,1,Night
2024062908,2024-06-29,8,Saturday,June,2,2024,0,Morning
2024062909,2024-06-29,9,Saturday,June,2,2024,0,Morning
2024062910,2024-06-29,10,Saturday,June,2,2024,0,Morning
2024062911,2024-06-29,11,Saturday,June,2,2024,0,Morning
2024062912,2024-06-29,12,Saturday,June,2,2024,0,Morning
2024062913,2024-06-29,13,Saturday,June,2,2024,0,Morning
2024062914,2024-06-29,14,Saturday,June,2,2024,0,Morning
2024062915,2024-06-29,15,Saturday,June,2,2024,0,Morning
2024062916,2024-06-29,16,Saturday,June,2,2024,0,Day
2024062917,2024-06-29,17,Saturday,June,2,2024,0,Day
2024062918,2024-06-29,18,Saturday,June,2,2024,0,Day
2024062919,2024-06-29,19,Saturday,June,2,2024,0,Day
2024062920,2024-06-29,20,Saturday,June,2,2024,0,Day
2024062921,2024-06-29,21,Saturday,June,2,2024,0,Day
2024062922,2024-06-29,22,Saturday,June,2,2024,0,Day
2024062923,2024-06-29,23,Saturday,June,2,2024,0,Day
2024063000,2024-06-30,0,Sunday,June,2,2024,0,Night
2024063001,2024-06-30,1,Sunday,June,2,2024,0,Night
2024063002,2024-06-30,2,Sunday,June,2,2024,0,Night
2024063003,2024-06-30,3,Sunday,June,2,2024,0,Night
2024063004,2024-06-30,4,Sunday,June,2,2024,0,Night
2024063005,2024-06-30,5,Sunday,June,2,2024,0,Night
2024063006,2024-06-30,6,Sunday,June,2,2024,0,Night
2024063007,2024-06-30,7,Sunday,June,2,2024,0,Night
2024063008,2024-06-30,8,Sunday,June,2,2024,0,Morning
2024063009,2024-06-30,9,Sunday,June,2,2024,1,Morning
2024063010,2024-06-30,10,Sunday,June,2,2024,0,Morning
2024063011,2024-06-30,11,Sunday,June,2,2024,0,Morning
2024063012,2024-06-30,12,Sunday,June,2,2024,0,Morning
2024063013,2024-06-30,13,Sunday,June,2,2024,0,Morning
2024063014,2024-06-30,14,Sunday,June,2,2024,0,Morning
2024063015,2024-06-30,15,Sunday,June,2,2024,0,Morning
2024063016,2024-06-30,16,Sunday,June,2,2024,0,Day
2024063017,2024-06-30,17,Sunday,June,2,2024,0,Day
2024063018,2024-06-30,18,Sunday,June,2,2024,0,Day
2024063019,2024-06-30,19,Sunday,June,2,2024,0,Day
2024063020,2024-06-30,20,Sunday,June,2,2024,0,Day
2024063021,2024-06-30,21,Sunday,June,2,2024,0,Day
2024063022,2024-06-30,22,Sunday,June,2,2024,0,Day
2024063023,2024-06-30,23,Sunday,June,2,2024,0,Day
2024070100,2024-07-01,0,Monday,July,3,2024,0,Night
2024070101,2024-07-01,1,Monday,July,3,2024,0,Night
2024070102,2024-07-01,2,Monday,July,3,2024,0,Night
2024070103,2024-07-01,3,Monday,July,3,2024,0,Night
2024070104,2024-07-01,4,Monday,July,3,2024,0,Night
2024070105,2024-07-01,5,Monday,July,3,2024,0,Night
2024070106,2024-07-01,6,Monday,July,3,2024,0,Night
2024070107,2024-07-01,7,Monday,July,3,2024,0,Night
2024070108,2024-07-01,8,Monday,July,3,2024,0,Morning
2024070109,2024-07-01,9,Monday,July,3,2024,0,Morning
2024070110,2024-07-01,10,Monday,July,3,2024,0,Morning
2024070111,2024-07-01,11,Monday,July,3,2024,0,Morning
2024070112,2024-07-01,12,Monday,July,3,2024,0,Morning
2024070113,2024-07-01,13,Monday,July,3,2024,0,Morning
2024070114,2024-07-01,14,Monday,July,3,2024,0,Morning
2024070115,2024-07-01,15,Monday,July,3,2024,0,Morning
2024070116,2024-07-01,16,Monday,July,3,2024,0,Day
2024070117,2024-07-01,17,Monday,July,3,2024,0,Day
2024070118,2024-07-01,18,Monday,July,3,2024,1,Day
2024070119,2024-07-01,19,Monday,July,3,2024,0,Day
2024070120,2024-07-01,20,Monday,July,3,2024,0,Day
2024070121,2024-07-01,21,Monday,July,3,2024,0,Day
2024070122,2024-07-01,22,Monday,July,3,2024,0,Day
2024070123,2024-07-01,23,Monday,July,3,2024,0,Day
2024070200,2024-07-02,0,Tuesday,July,3,2024,0,Night
2024070201,2024-07-02,1,Tuesday,July,3,2024,0,Night
2024070202,2024-07-02,2,Tuesday,July,3,2024,0,Night
2024070203,2024-07-02,3,Tuesday,July,3,2024,0,Night
2024070204,2024-07-02,4,Tuesday,July,3,2024,0,Night
2024070205,2024-07-02,5,Tuesday,July,3,2024,0,Night
2024070206,2024-07-02,6,Tuesday,July,3,2024,0,Night
2024070207,2024-07-02,7,Tuesday,July,3,2024,0,Night
2024070208,2024-07-02,8,Tuesday,July,3,2024,0,Morning
2024070209,2024-07-02,9,Tuesday,July,3,2024,0,Morning
2024070210,2024-07-02,10,Tuesday,July,3,2024,0,Morning
2024070211,2024-07-02,11,Tuesday,July,3,2024,0,Morning
2024070212,2024-07-02,12,Tuesday,July,3,2024,1,Morning
2024070213,2024-07-02,13,Tuesday,July,3,2024,0,Morning
2024070214,2024-07-02,14,Tuesday,July,3,2024,0,Morning
2024070215,2024-07-02,15,Tuesday,July,3,2024,0,Morning
2024070216,2024-07-02,16,Tuesday,July,3,2024,0,Day
2024070217,2024-07-02,17,Tuesday,July,3,2024,0,Day
2024070218,2024-07-02,18,Tuesday,July,3,2024,0,Day
2024070219,2024-07-02,19,Tuesday,July,3,2024,0,Day
2024070220,2024-07-02,20,Tuesday,July,3,2024,0,Day
2024070221,2024-07-02,21,Tuesday,July,3,2024,0,Day
2024070222,2024-07-02,22,Tuesday,July,3,2024,0,Day
2024070223,2024-07-02,23,Tuesday,July,3,2024,0,Day
2024070300,2024-07-03,0,Wednesday,July,3,2024,0,Night
2024070301,2024-07-03,1,Wednesday,July,3,2024,0,Night
2024070302,2024-07-03,2,Wednesday,July,3,2024,0,Night
2024070303,2024-07-03,3,Wednesday,July,3,2024,0,Night
2024070304,2024-07-03,4,Wednesday,July,3,2024,0,Night
2024070305,2024-07-03,5,Wednesday,July,3,2024,1,Night
2024070306,2024-07-03,6,Wednesday,July,3,2024,0,Night
2024070307,2024-07-03,7,Wednesday,July,3,2024,0,Night
2024070308,2024-07-03,8,Wednesday,July,3,2024,0,Morning
2024070309,2024-07-03,9,Wednesday,July,3,2024,0,Morning
2024070310,2024-07-03,10,Wednesday,July,3,2024,0,Morning
2024070311,2024-07-03,11,Wednesday,July,3,2024,0,Morning
2024070312,2024-07-03,12,Wednesday,July,3,2024,0,Morning
2024070313,2024-07-03,13,Wednesday,July,3,2024,0,Morning
2024070314,2024-07-03,14,Wednesday,July,3,2024,0,Morning
2024070315,2024-07-03,15,Wednesday,July,3,2024,0,Morning
2024070316,2024-07-03,16,Wednesday,July,3,2024,0,Day
2024070317,2024-07-03,17,Wednesday,July,3,2024,0,Day
2024070318,2024-07-03,18,Wednesday,July,3,2024,0,Day
2024070319,2024-07-03,19,Wednesday,July,3,2024,0,Day
2024070320,2024-07-03,20,Wednesday,July,3,2024,0,Day
2024070321,2024-07-03,21,Wednesday,July,3,2024,0,Day
2024070322,2024-07-03,22,Wednesday,July,3,2024,1,Day
2024070323,2024-07-03,23,Wednesday,July,3,2024,0,Day
2024070400,2024-07-04,0,Thursday,July,3,2024,0,Night
2024070401,2024-07-04,1,Thursday,July,3,2024,0,Night
2024070402,2024-07-04,2,Thursday,July,3,2024,0,Night
2024070403,2024-07-04,3,Thursday,July,3,2024,0,Night
2024070404,2024-07-04,4,Thursday,July,3,2024,0,Night
2024070405,2024-07-04,5,Thursday,July,3,2024,1,Night
2024070406,2024-07-04,6,Thursday,July,3,2024,0,Night
2024070407,2024-07-04,7,Thursday,July,3,2024,0,Night
2024070408,2024-07-04,8,Thursday,July,3,2024,0,Morning
2024070409,2024-07-04,9,Thursday,July,3,2024,0,Morning
2024070410,2024-07-04,10,Thursday,July,3,2024,0,Morning
2024070411,2024-07-04,11,Thursday,July,3,2024,0,Morning
2024070412,2024-07-04,12,Thursday,July,3,2024,0,Morning
2024070413,2024-07-04,13,Thursday,July,3,2024,0,Morning
2024070414,2024-07-04,14,Thursday,July,3,2024,0,Morning
2024070415,2024-07-04,15,Thursday,July,3,2024,0,Morning
2024070416,2024-07-04,16,Thursday,July,3,2024,0,Day
2024070417,2024-07-04,17,Thursday,July,3,2024,0,Day
2024070418,2024-07-04,18,Thursday,July,3,2024,0,Day
2024070419,2024-07-04,19,Thursday,July,3,2024,0,Day
2024070420,2024-07-04,20,Thursday,July,3,2024,0,Day
2024070421,2024-07-04,21,Thursday,July,3,2024,0,Day
2024070422,2024-07-04,22,Thursday,July,3,2024,1,Day
2024070423,2024-07-04,23,Thursday,July,3,2024,0,Day
2024070500,2024-07-05,0,Friday,July,3,2024,0,Night
2024070501,2024-07-05,1,Friday,July,3,2024,0,Night
2024070502,2024-07-05,2,Friday,July,3,2024,0,Night
2024070503,2024-07-05,3,Friday,July,3,2024,0,Night
2024070504,2024-07-05,4,Friday,July,3,2024,0,Night
2024070505,2024-07-05,5,Friday,July,3,2024,0,Night
2024070506,2024-07-05,6,Friday,July,3,2024,0,Night
2024070507,2024-07-05,7,Friday,July,3,2024,1,Night
2024070508,2024-07-05,8,Friday,July,3,2024,0,Morning
2024070509,2024-07-05,9,Friday,July,3,2024,0,Morning
2024070510,2024-07-05,10,Friday,July,3,2024,0,Morning
2024070511,2024-07-05,11,Friday,July,3,2024,0,Morning
2024070512,2024-07-05,12,Friday,July,3,2024,0,Morning
2024070513,2024-07-05,13,Friday,July,3,2024,0,Morning
2024070514,2024-07-05,14,Friday,July,3,2024,0,Morning
2024070515,2024-07-05,15,Friday,July,3,2024,0,Morning
2024070516,2024-07-05,16,Friday,July,3,2024,0,Day
2024070517,2024-07-05,17,Friday,July,3,2024,0,Day
2024070518,2024-07-05,18,Friday,July,3,2024,0,Day
2024070519,2024-07-05,19,Friday,July,3,2024,0,Day
2024070520,2024-07-05,20,Friday,July,3,2024,0,Day
2024070521,2024-07-05,21,Friday,July,3,2024,0,Day
2024070522,2024-07-05,22,Friday,July,3,2024,0,Day
2024070523,2024-07-05,23,Friday,July,3,2024,0,Day
2024070600,2024-07-06,0,Saturday,July,3,2024,0,Night
2024070601,2024-07-06,1,Saturday,July,3,2024,0,Night
2024070602,2024-07-06,2,Saturday,July,3,2024,0,Night
2024070603,2024-07-06,3,Saturday,July,3,2024,0,Night
2024070604,2024-07-06,4,Saturday,July,3,2024,0,Night
2024070605,2024-07-06,5,Saturday,July,3,2024,0,Night
2024070606,2024-07-06,6,Saturday,July,3,2024,0,Night
2024070607,2024-07-06,7,Saturday,July,3,2024,0,Night
2024070608,2024-07-06,8,Saturday,July,3,2024,0,Morning
2024070609,2024-07-06,9,Saturday,July,3,2024,0,Morning
2024070610,2024-07-06,10,Saturday,July,3,2024,0,Morning
2024070611,2024-07-06,11,Saturday,July,3,2024,0,Morning
2024070612,2024-07-06,12,Saturday,July,3,2024,0,Morning
2024070613,2024-07-06,13,Saturday,July,3,2024,0,Morning
2024070614,2024-07-06,14,Saturday,July,3,2024,0,Morning
2024070615,2024-07-06,15,Saturday,July,3,2024,0,Morning
2024070616,2024-07-06,16,Saturday,July,3,2024,0,Day
2024070617,2024-07-06,17,Saturday,July,3,2024,0,Day
2024070618,2024-07-06,18,Saturday,July,3,2024,0,Day
2024070619,2024-07-06,19,Saturday,July,3,2024,0,Day
2024070620,2024-07-06,20,Saturday,July,3,2024,0,Day
2024070621,2024-07-06,21,Saturday,July,3,2024,0,Day
2024070622,2024-07-06,22,Saturday,July,3,2024,0,Day
2024070623,2024-07-06,23,Saturday,July,3,2024,0,Day
2024070700,2024-07-07,0,Sunday,July,3,2024,0,Night
2024070701,2024-07-07,1,Sunday,July,3,2024,0,Night
2024070702,2024-07-07,2,Sunday,July,3,2024,0,Night
2024070703,2024-07-07,3,Sunday,July,3,2024,0,Night
2024070704,2024-07-07,4,Sunday,July,3,2024,0,Night
2024070705,2024-07-07,5,Sunday,July,3,2024,0,Night
2024070706,2024-07-07,6,Sunday,July,3,2024,0,Night
2024070707,2024-07-07,7,Sunday,July,3,2024,0,Night
2024070708,2024-07-07,8,Sunday,July,3,2024,0,Morning
2024070709,2024-07-07,9,Sunday,July,3,2024,0,Morning
2024070710,2024-07-07,10,Sunday,July,3,2024,0,Morning
2024070711,2024-07-07,11,Sunday,July,3,2024,0,Morning
2024070712,2024-07-07,12,Sunday,July,3,2024,0,Morning
2024070713,2024-07-07,13,Sunday,July,3,2024,0,Morning
2024070714,2024-07-07,14,Sunday,July,3,2024,0,Morning
2024070715,2024-07-07,15,Sunday,July,3,2024,0,Morning
2024070716,2024-07-07,16,Sunday,July,3,2024,0,Day
2024070717,2024-07-07,17,Sunday,July,3,2024,0,Day
2024070718,2024-07-07,18,Sunday,July,3,2024,0,Day
2024070719,2024-07-07,19,Sunday,July,3,2024,0,Day
2024070720,2024-07-07,20,Sunday,July,3,2024,0,Day
2024070721,2024-07-07,21,Sunday,July,3,2024,0,Day
2024070722,2024-07-07,22,Sunday,July,3,2024,0,Day
2024070723,2024-07-07,23,Sunday,July,3,2024,0,Day
2024070800,2024-07-08,0,Monday,July,3,2024,0,Night
2024070801,2024-07-08,1,Monday,July,3,2024,0,Night
2024070802,2024-07-08,2,Monday,July,3,2024,0,Night
2024070803,2024-07-08,3,Monday,July,3,2024,0,Night
2024070804,2024-07-08,4,Monday,July,3,2024,0,Night
2024070805,2024-07-08,5,Monday,July,3,2024,0,Night
2024070806,2024-07-08,6,Monday,July,3,2024,0,Night
2024070807,2024-07-08,7,Monday,July,3,2024,0,Night
2024070808,2024-07-08,8,Monday,July,3,2024,0,Morning
2024070809,2024-07-08,9,Monday,July,3,2024,0,Morning
2024070810,2024-07-08,10,Monday,July,3,2024,0,Morning
2024070811,2024-07-08,11,Monday,July,3,2024,0,Morning
2024070812,2024-07-08,12,Monday,July,3,2024,0,Morning
2024070813,2024-07-08,13,Monday,July,3,2024,0,Morning
2024070814,2024-07-08,14,Monday,July,3,2024,0,Morning
2024070815,2024-07-08,15,Monday,July,3,2024,0,Morning
2024070816,2024-07-08,16,Monday,July,3,2024,0,Day
2024070817,2024-07-08,17,Monday,July,3,2024,0,Day
2024070818,2024-07-08,18,Monday,July,3,2024,0,Day
2024070819,2024-07-08,19,Monday,July,3,2024,0,Day
2024070820,2024-07-08,20,Monday,July,3,2024,0,Day
2024070821,2024-07-08,21,Monday,July,3,2024,0,Day
2024070822,2024-07-08,22,Monday,July,3,2024,0,Day
2024070823,2024-07-08,23,Monday,July,3,2024,1,Day
2024070900,2024-07-09,0,Tuesday,July,3,2024,0,Night
2024070901,2024-07-09,1,Tuesday,July,3,2024,0,Night
2024070902,2024-07-09,2,Tuesday,July,3,2024,0,Night
2024070903,2024-07-09,3,Tuesday,July,3,2024,0,Night
2024070904,2024-07-09,4,Tuesday,July,3,2024,0,Night
2024070905,2024-07-09,5,Tuesday,July,3,2024,0,Night
2024070906,2024-07-09,6,Tuesday,July,3,2024,0,Night
2024070907,2024-07-09,7,Tuesday,July,3,2024,0,Night
2024070908,2024-07-09,8,Tuesday,July,3,2024,0,Morning
2024070909,2024-07-09,9,Tuesday,July,3,2024,0,Morning
2024070910,2024-07-09,10,Tuesday,July,3,2024,0,Morning
2024070911,2024-07-09,11,Tuesday,July,3,2024,0,Morning
2024070912,2024-07-09,12,Tuesday,July,3,2024,0,Morning
2024070913,2024-07-09,13,Tuesday,July,3,2024,0,Morning
2024070914,2024-07-09,14,Tuesday,July,3,2024,0,Morning
2024070915,2024-07-09,15,Tuesday,July,3,2024,0,Morning
2024070916,2024-07-09,16,Tuesday,July,3,2024,0,Day
2024070917,2024-07-09,17,Tuesday,July,3,2024,0,Day
2024070918,2024-07-09,18,Tuesday,July,3,2024,1,Day
2024070919,2024-07-09,19,Tuesday,July,3,2024,0,Day
2024070920,2024-07-09,20,Tuesday,July,3,2024,0,Day
2024070921,2024-07-09,21,Tuesday,July,3,2024,0,Day
2024070922,2024-07-09,22,Tuesday,July,3,2024,0,Day
2024070923,2024-07-09,23,Tuesday,July,3,2024,0,Day
2024071000,2024-07-10,0,Wednesday,July,3,2024,0,Night
2024071001,2024-07-10,1,Wednesday,July,3,2024,1,Night
2024071002,2024-07-10,2,Wednesday,July,3,2024,0,Night
2024071003,2024-07-10,3,Wednesday,July,3,2024,0,Night
2024071004,2024-07-10,4,Wednesday,July,3,2024,0,Night
2024071005,2024-07-10,5,Wednesday,July,3,2024,0,Night
2024071006,2024-07-10,6,Wednesday,July,3,2024,0,Night
2024071007,2024-07-10,7,Wednesday,July,3,2024,0,Night
2024071008,2024-07-10,8,Wednesday,July,3,2024,0,Morning
2024071009,2024-07-10,9,Wednesday,July,3,2024,0,Morning
2024071010,2024-07-10,10,Wednesday,July,3,2024,0,Morning
2024071011,2024-07-10,11,Wednesday,July,3,2024,0,Morning
2024071012,2024-07-10,12,Wednesday,July,3,2024,0,Morning
2024071013,2024-07-10,13,Wednesday,July,3,2024,0,Morning
2024071014,2024-07-10,14,Wednesday,July,3,2024,0,Morning
2024071015,2024-07-10,15,Wednesday,July,3,2024,0,Morning
2024071016,2024-07-10,16,Wednesday,July,3,2024,0,Day
2024071017,2024-07-10,17,Wednesday,July,3,2024,0,Day
2024071018,2024-07-10,18,Wednesday,July,3,2024,0,Day
2024071019,2024-07-10,19,Wednesday,July,3,2024,0,Day
2024071020,2024-07-10,20,Wednesday,July,3,2024,0,Day
2024071021,2024-07-10,21,Wednesday,July,3,2024,0,Day
2024071022,2024-07-10,22,Wednesday,July,3,2024,0,Day
2024071023,2024-07-10,23,Wednesday,July,3,2024,0,Day
2024071100,2024-07-11,0,Thursday,July,3,2024,1,Night
2024071101,2024-07-11,1,Thursday,July,3,2024,0,Night
2024071102,2024-07-11,2,Thursday,July,3,2024,0,Night
2024071103,2024-07-11,3,Thursday,July,3,2024,0,Night
2024071104,2024-07-11,4,Thursday,July,3,2024,0,Night
2024071105,2024-07-11,5,Thursday,July,3,2024,0,Night
2024071106,2024-07-11,6,Thursday,July,3,2024,0,Night
2024071107,2024-07-11,7,Thursday,July,3,2024,0,Night
2024071108,2024-07-11,8,Thursday,July,3,2024,0,Morning
2024071109,2024-07-11,9,Thursday,July,3,2024,0,Morning
2024071110,2024-07-11,10,Thursday,July,3,2024,0,Morning
2024071111,2024-07-11,11,Thursday,July,3,2024,0,Morning
2024071112,2024-07-11,12,Thursday,July,3,2024,0,Morning
2024071113,2024-07-11,13,Thursday,July,3,2024,0,Morning
2024071114,2024-07-11,14,Thursday,July,3,2024,0,Morning
2024071115,2024-07-11,15,Thursday,July,3,2024,0,Morning
2024071116,2024-07-11,16,Thursday,July,3,2024,0,Day
2024071117,2024-07-11,17,Thursday,July,3,2024,0,Day
2024071118,2024-07-11,18,Thursday,July,3,2024,0,Day
2024071119,2024-07-11,19,Thursday,July,3,2024,0,Day
2024071120,2024-07-11,20,Thursday,July,3,2024,0,Day
2024071121,2024-07-11,21,Thursday,July,3,2024,0,Day
2024071122,2024-07-11,22,Thursday,July,3,2024,0,Day
2024071123,2024-07-11,23,Thursday,July,3,2024,0,Day
2024071200,2024-07-12,0,Friday,July,3,2024,0,Night
2024071201,2024-07-12,1,Friday,July,3,2024,0,Night
2024071202,2024-07-12,2,Friday,July,3,2024,0,Night
2024071203,2024-07-12,3,Friday,July,3,2024,1,Night
2024071204,2024-07-12,4,Friday,July,3,2024,0,Night
2024071205,2024-07-12,5,Friday,July,3,2024,0,Night
2024071206,2024-07-12,6,Friday,July,3,2024,0,Night
2024071207,2024-07-12,7,Friday,July,3,2024,0,Night
2024071208,2024-07-12,8,Friday,July,3,2024,0,Morning
2024071209,2024-07-12,9,Friday,July,3,2024,0,Morning
2024071210,2024-07-12,10,Friday,July,3,2024,0,Morning
2024071211,2024-07-12,11,Friday,July,3,2024,0,Morning
