time_key,port_key,condition_id,wind_speed_bft,wave_height,visibility_km,port_status
2024080701,5,31547,7,1.82,4.45,0
2024080701,6,31548,5,3.64,10.25,0
2024080702,1,31549,10,1.61,8.52,1
2024080702,2,31550,1,2.76,9.32,0
2024080702,3,31551,6,4.48,7.15,0
2024080702,4,31552,10,3.82,11.71,1
2024080702,5,31553,6,2.93,2.59,0
2024080702,6,31554,10,3.07,7.34,1
2024080703,1,31555,4,3.8,11.17,0
2024080703,2,31556,2,0.87,6.59,0
2024080703,3,31557,1,0.58,6.07,0
2024080703,4,31558,3,1.07,7.74,0
2024080703,5,31559,11,3.38,1.38,1
2024080703,6,31560,9,3.49,11.64,1
2024080704,1,31561,1,0.22,11.4,0
2024080704,2,31562,5,0.36,12.71,0
2024080704,3,31563,10,4.42,2.94,1
2024080704,4,31564,6,2.27,12.12,0
2024080704,5,31565,9,2.46,11.59,1
2024080704,6,31566,1,2.79,13.5,0
2024080705,1,31567,5,4.34,2.53,0
2024080705,2,31568,1,0.8,12.41,0
2024080705,3,31569,2,2.89,6.38,0
2024080705,4,31570,2,0.43,2.16,0
2024080705,5,31571,11,2.36,12.32,1
2024080705,6,31572,5,2.04,11.84,0
2024080706,1,31573,10,1.28,9.69,1
2024080706,2,31574,4,2.04,7.71,0
2024080706,3,31575,6,3.17,4.88,0
2024080706,4,31576,5,3.8,14.09,0
2024080706,5,31577,2,3.55,11.01,0
2024080706,6,31578,9,2.67,7.14,1
2024080707,1,31579,10,4.05,6.49,1
2024080707,2,31580,8,3.15,10.41,1
2024080707,3,31581,9,3.79,6.44,1
2024080707,4,31582,11,1.85,4.17,1
2024080707,5,31583,6,3.17,8.31,0
2024080707,6,31584,5,0.43,11.48,0
2024080708,1,31585,5,4.31,14.28,0
2024080708,2,31586,2,2.87,4.75,0
2024080708,3,31587,11,3.87,5.96,1
2024080708,4,31588,4,2.24,2.57,0
2024080708,5,31589,2,0.24,12.9,0
2024080708,6,31590,2,2.26,10.01,0
2024080709,1,31591,8,3.29,12.26,1
2024080709,2,31592,4,0.39,1.95,0
2024080709,3,31593,4,0.54,7.09,0
2024080709,4,31594,7,0.34,12.45,0
2024080709,5,31595,4,0.63,2.94,0
2024080709,6,31596,9,2.8,8.84,1
2024080710,1,31597,9,3.95,8.16,1
2024080710,2,31598,3,2.17,1.01,0
2024080710,3,31599,6,3.66,5.35,0
2024080710,4,31600,7,1.85,7.33,0
2024080710,5,31601,3,3.86,13.06,0
2024080710,6,31602,4,0.79,8.86,0
2024080711,1,31603,1,2.63,4.36,0
2024080711,2,31604,11,2.39,4.35,1
2024080711,3,31605,9,0.55,13.19,1
2024080711,4,31606,7,1.15,7.92,0
2024080711,5,31607,10,2.23,13.33,1
2024080711,6,31608,7,3.5,10.57,0
2024080712,1,31609,9,4.08,7.36,1
2024080712,2,31610,6,3.34,13.99,0
2024080712,3,31611,8,1.39,2.34,1
2024080712,4,31612,5,0.55,9.96,0
2024080712,5,31613,8,2.41,14.79,1
2024080712,6,31614,10,1.62,14.06,1
2024080713,1,31615,1,2.58,6.9,0
2024080713,2,31616,3,1.85,4.19,0
2024080713,3,31617,4,1.77,3.86,0
2024080713,4,31618,11,4.11,2.0,1
2024080713,5,31619,9,3.04,14.54,1
2024080713,6,31620,8,3.05,11.06,1
2024080714,1,31621,8,0.69,6.42,1
2024080714,2,31622,2,1.81,8.37,0
2024080714,3,31623,7,3.46,7.73,0
2024080714,4,31624,3,2.59,5.26,0
2024080714,5,31625,6,2.13,5.99,0
2024080714,6,31626,4,4.38,10.4,0
2024080715,1,31627,6,0.7,4.44,0
2024080715,2,31628,4,0.81,1.02,0
2024080715,3,31629,3,2.58,14.19,0
2024080715,4,31630,2,1.88,1.56,0
2024080715,5,31631,4,2.22,8.2,0
2024080715,6,31632,10,2.51,9.44,1
2024080716,1,31633,2,0.66,3.07,0
2024080716,2,31634,7,1.29,4.8,0
2024080716,3,31635,1,2.46,6.94,0
2024080716,4,31636,11,0.95,2.41,1
2024080716,5,31637,1,3.79,6.47,0
2024080716,6,31638,5,3.55,14.96,0
2024080717,1,31639,7,2.6,14.28,0
2024080717,2,31640,1,2.28,6.56,0
2024080717,3,31641,4,4.19,13.36,0
2024080717,4,31642,5,3.41,8.71,0
2024080717,5,31643,2,0.27,14.74,0
2024080717,6,31644,7,1.08,9.19,0
2024080718,1,31645,4,0.42,2.16,0
2024080718,2,31646,8,4.48,9.78,1
2024080718,3,31647,1,1.96,6.23,0
2024080718,4,31648,10,0.69,11.07,1
2024080718,5,31649,1,1.68,6.1,0
2024080718,6,31650,1,4.41,5.66,0
2024080719,1,31651,4,0.73,10.3,0
2024080719,2,31652,1,1.67,2.39,0
2024080719,3,31653,5,1.31,3.53,0
2024080719,4,31654,6,3.58,6.73,0
2024080719,5,31655,7,0.21,1.17,0
2024080719,6,31656,8,4.27,3.7,1
2024080720,1,31657,8,3.92,8.82,1
2024080720,2,31658,2,1.7,11.2,0
2024080720,3,31659,4,4.07,6.09,0
2024080720,4,31660,7,1.97,7.21,0
2024080720,5,31661,9,1.38,5.87,1
2024080720,6,31662,9,1.89,2.17,1
2024080721,1,31663,11,3.73,14.17,1
2024080721,2,31664,3,2.57,7.85,0
2024080721,3,31665,7,1.06,2.71,0
2024080721,4,31666,4,0.41,13.38,0
2024080721,5,31667,9,2.77,7.48,1
2024080721,6,31668,7,3.7,8.17,0
2024080722,1,31669,6,3.86,11.68,0
2024080722,2,31670,9,3.72,7.65,1
2024080722,3,31671,7,2.36,8.08,0
2024080722,4,31672,11,1.76,1.95,1
2024080722,5,31673,8,4.39,7.82,1
2024080722,6,31674,11,4.16,4.42,1
2024080723,1,31675,5,3.41,6.37,0
2024080723,2,31676,4,1.99,9.15,0
2024080723,3,31677,1,4.38,1.86,0
2024080723,4,31678,8,1.75,2.24,1
2024080723,5,31679,6,3.11,6.59,0
2024080723,6,31680,4,1.39,10.15,0
2024080800,1,31681,3,3.78,10.85,0
2024080800,2,31682,5,3.88,14.26,0
2024080800,3,31683,4,2.34,1.46,0
2024080800,4,31684,11,2.57,4.54,1
2024080800,5,31685,11,4.27,13.09,1
2024080800,6,31686,7,0.73,4.47,0
2024080801,1,31687,6,2.17,7.25,0
2024080801,2,31688,3,2.43,9.97,0
2024080801,3,31689,10,3.69,14.22,1
2024080801,4,31690,11,3.52,13.63,1
2024080801,5,31691,1,2.75,9.54,0
2024080801,6,31692,7,0.78,10.49,0
2024080802,1,31693,5,1.89,13.41,0
2024080802,2,31694,1,0.5,9.5,0
2024080802,3,31695,1,0.76,4.21,0
2024080802,4,31696,6,1.1,1.79,0
2024080802,5,31697,4,1.57,9.24,0
2024080802,6,31698,8,2.04,11.76,1
2024080803,1,31699,2,3.27,10.83,0
2024080803,2,31700,4,0.2,9.22,0
2024080803,3,31701,8,3.94,7.82,1
2024080803,4,31702,8,4.47,10.59,1
2024080803,5,31703,5,4.34,2.07,0
2024080803,6,31704,3,1.97,8.4,0
2024080804,1,31705,4,1.86,3.85,0
2024080804,2,31706,3,2.4,9.71,0
2024080804,3,31707,11,3.02,1.29,1
2024080804,4,31708,2,1.32,12.92,0
2024080804,5,31709,4,2.98,8.24,0
2024080804,6,31710,9,1.46,7.64,1
2024080805,1,31711,6,3.01,13.85,0
2024080805,2,31712,4,2.97,4.51,0
2024080805,3,31713,1,0.1,4.15,0
2024080805,4,31714,7,3.93,1.19,0
2024080805,5,31715,2,0.95,1.98,0
2024080805,6,31716,6,4.47,3.3,0
2024080806,1,31717,10,2.52,7.39,1
2024080806,2,31718,1,1.8,12.04,0
2024080806,3,31719,7,0.5,3.18,0
2024080806,4,31720,4,3.1,3.81,0
2024080806,5,31721,11,1.68,7.1,1
2024080806,6,31722,3,4.34,14.46,0
2024080807,1,31723,10,3.87,14.78,1
2024080807,2,31724,7,0.65,13.06,0
2024080807,3,31725,3,2.11,1.09,0
2024080807,4,31726,8,2.05,9.24,1
2024080807,5,31727,11,3.22,3.4,1
2024080807,6,31728,4,1.3,13.19,0
2024080808,1,31729,3,3.78,8.3,0
2024080808,2,31730,7,4.24,9.07,0
2024080808,3,31731,7,2.53,6.5,0
2024080808,4,31732,9,4.18,3.87,1
2024080808,5,31733,10,1.53,11.3,1
2024080808,6,31734,7,1.5,8.32,0
2024080809,1,31735,6,3.28,13.58,0
2024080809,2,31736,3,2.06,4.48,0
2024080809,3,31737,4,1.32,3.64,0
2024080809,4,31738,8,1.46,8.25,1
2024080809,5,31739,6,3.76,11.11,0
2024080809,6,31740,9,2.95,1.33,1
2024080810,1,31741,8,3.58,5.15,1
2024080810,2,31742,8,1.92,8.21,1
2024080810,3,31743,11,4.23,3.86,1
2024080810,4,31744,10,4.02,7.4,1
2024080810,5,31745,10,0.26,10.57,1
2024080810,6,31746,7,1.71,12.85,0
2024080811,1,31747,10,0.43,2.07,1
2024080811,2,31748,11,1.15,2.34,1
2024080811,3,31749,1,4.17,14.7,0
2024080811,4,31750,5,4.04,14.23,0
2024080811,5,31751,7,0.35,10.96,0
2024080811,6,31752,10,0.26,8.91,1
2024080812,1,31753,9,2.94,13.56,1
2024080812,2,31754,4,1.14,11.5,0
2024080812,3,31755,8,0.11,9.52,1
2024080812,4,31756,1,3.77,12.37,0
2024080812,5,31757,4,1.79,5.81,0
2024080812,6,31758,4,1.94,1.46,0
2024080813,1,31759,2,0.58,4.46,0
2024080813,2,31760,11,2.19,13.59,1
2024080813,3,31761,11,3.52,12.9,1
2024080813,4,31762,3,1.42,5.53,0
2024080813,5,31763,3,3.74,10.64,0
2024080813,6,31764,9,2.96,14.7,1
2024080814,1,31765,7,1.93,13.41,0
2024080814,2,31766,2,2.32,10.0,0
2024080814,3,31767,9,0.59,7.27,1
2024080814,4,31768,8,4.03,9.61,1
2024080814,5,31769,6,4.03,14.77,0
2024080814,6,31770,6,1.78,5.36,0
2024080815,1,31771,2,3.0,2.17,0
2024080815,2,31772,3,3.46,14.71,0
2024080815,3,31773,6,3.73,6.08,0
2024080815,4,31774,3,3.29,7.27,0
2024080815,5,31775,11,2.31,5.53,1
2024080815,6,31776,11,3.17,5.56,1
2024080816,1,31777,7,4.27,4.54,0
2024080816,2,31778,5,2.17,6.12,0
2024080816,3,31779,4,0.46,11.72,0
2024080816,4,31780,8,3.66,6.89,1
2024080816,5,31781,11,3.27,10.58,1
2024080816,6,31782,11,1.41,10.19,1
2024080817,1,31783,2,2.69,10.17,0
2024080817,2,31784,3,0.42,11.89,0
2024080817,3,31785,10,2.21,11.29,1
2024080817,4,31786,4,1.86,7.0,0
2024080817,5,31787,10,1.2,4.81,1
2024080817,6,31788,6,0.78,8.52,0
2024080818,1,31789,5,1.61,5.83,0
2024080818,2,31790,5,4.22,5.1,0
2024080818,3,31791,7,2.36,7.17,0
2024080818,4,31792,8,0.98,7.92,1
2024080818,5,31793,6,3.78,4.13,0
2024080818,6,31794,3,1.29,12.03,0
2024080819,1,31795,4,3.63,3.01,0
2024080819,2,31796,1,0.17,12.28,0
2024080819,3,31797,11,4.16,3.52,1
2024080819,4,31798,5,2.45,8.71,0
2024080819,5,31799,10,3.46,3.01,1
2024080819,6,31800,8,1.48,11.33,1
2024080820,1,31801,3,3.82,10.46,0
2024080820,2,31802,10,3.14,7.42,1
2024080820,3,31803,4,0.31,12.18,0
2024080820,4,31804,4,0.28,6.03,0
2024080820,5,31805,6,1.69,5.09,0
2024080820,6,31806,9,0.33,5.09,1
2024080821,1,31807,10,0.29,7.09,1
2024080821,2,31808,3,1.76,6.92,0
2024080821,3,31809,4,1.12,4.78,0
2024080821,4,31810,6,1.64,12.88,0
2024080821,5,31811,6,1.88,13.26,0
2024080821,6,31812,7,0.48,11.35,0
2024080822,1,31813,1,2.77,5.85,0
2024080822,2,31814,9,1.63,9.39,1
2024080822,3,31815,2,3.45,3.52,0
2024080822,4,31816,4,4.46,8.41,0
2024080822,5,31817,3,1.78,2.69,0
2024080822,6,31818,3,3.36,3.69,0
2024080823,1,31819,11,1.4,9.58,1
2024080823,2,31820,5,3.67,7.83,0
2024080823,3,31821,7,3.11,12.64,0
2024080823,4,31822,7,1.2,12.98,0
2024080823,5,31823,7,2.13,2.07,0
2024080823,6,31824,3,3.65,2.23,0
2024080900,1,31825,9,3.22,13.81,1
2024080900,2,31826,6,0.24,8.34,0
2024080900,3,31827,11,0.11,1.09,1
2024080900,4,31828,11,3.42,12.17,1
2024080900,5,31829,10,2.1,11.93,1
2024080900,6,31830,11,2.35,7.59,1
2024080901,1,31831,8,4.34,13.82,1
2024080901,2,31832,1,0.68,8.95,0
2024080901,3,31833,4,0.24,7.1,0
2024080901,4,31834,7,0.93,6.96,0
2024080901,5,31835,9,3.24,8.45,1
2024080901,6,31836,3,0.9,3.85,0
2024080902,1,31837,11,2.43,4.87,1
2024080902,2,31838,6,3.86,6.18,0
2024080902,3,31839,8,3.8,3.03,1
2024080902,4,31840,11,1.03,3.11,1
2024080902,5,31841,3,4.05,2.17,0
2024080902,6,31842,6,4.47,13.84,0
2024080903,1,31843,9,4.39,13.7,1
2024080903,2,31844,9,4.02,13.8,1
2024080903,3,31845,6,0.38,14.04,0
2024080903,4,31846,5,2.86,4.54,0
2024080903,5,31847,1,2.04,11.68,0
2024080903,6,31848,3,1.33,7.77,0
2024080904,1,31849,3,1.49,1.0,0
2024080904,2,31850,4,4.25,12.61,0
2024080904,3,31851,5,4.29,10.7,0
2024080904,4,31852,11,0.55,10.87,1
2024080904,5,31853,8,1.0,11.54,1
2024080904,6,31854,11,4.14,5.07,1
2024080905,1,31855,9,2.8,8.27,1
2024080905,2,31856,7,3.21,6.48,0
2024080905,3,31857,10,1.63,10.27,1
2024080905,4,31858,6,1.16,8.89,0
2024080905,5,31859,3,2.06,2.68,0
2024080905,6,31860,9,1.6,5.58,1
2024080906,1,31861,10,4.26,7.16,1
2024080906,2,31862,1,0.83,6.51,0
2024080906,3,31863,9,4.46,8.6,1
2024080906,4,31864,3,4.09,1.45,0
2024080906,5,31865,9,2.61,7.51,1
2024080906,6,31866,10,1.61,3.21,1
2024080907,1,31867,1,3.28,2.59,0
2024080907,2,31868,8,2.21,3.81,1
2024080907,3,31869,6,1.75,13.79,0
2024080907,4,31870,9,1.56,1.34,1
2024080907,5,31871,4,0.45,13.66,0
2024080907,6,31872,5,2.01,8.99,0
2024080908,1,31873,6,1.19,12.91,0
2024080908,2,31874,9,0.19,10.46,1
2024080908,3,31875,6,1.13,2.53,0
2024080908,4,31876,9,1.13,7.08,1
2024080908,5,31877,2,1.43,13.95,0
2024080908,6,31878,4,4.26,13.5,0
2024080909,1,31879,3,4.06,13.37,0
2024080909,2,31880,4,0.24,10.36,0
2024080909,3,31881,1,1.15,4.84,0
2024080909,4,31882,2,2.05,13.35,0
2024080909,5,31883,4,1.32,14.59,0
2024080909,6,31884,10,1.84,3.1,1
2024080910,1,31885,4,3.75,6.56,0
2024080910,2,31886,5,2.6,3.16,0
2024080910,3,31887,9,1.94,14.53,1
2024080910,4,31888,1,2.24,3.31,0
2024080910,5,31889,8,1.31,8.7,1
2024080910,6,31890,3,1.02,12.44,0
2024080911,1,31891,9,1.03,3.95,1
2024080911,2,31892,11,3.61,6.4,1
2024080911,3,31893,8,0.95,3.79,1
2024080911,4,31894,8,4.11,12.61,1
2024080911,5,31895,9,2.08,4.09,1
2024080911,6,31896,4,2.45,7.58,0
2024080912,1,31897,5,2.79,11.03,0
2024080912,2,31898,7,1.45,14.23,0
2024080912,3,31899,2,4.04,5.75,0
2024080912,4,31900,7,2.78,1.68,0
2024080912,5,31901,3,4.06,11.48,0
2024080912,6,31902,6,2.33,12.57,0
2024080913,1,31903,6,0.27,11.3,0
2024080913,2,31904,6,0.24,7.79,0
2024080913,3,31905,10,1.45,4.35,1
2024080913,4,31906,2,3.83,6.82,0
2024080913,5,31907,9,1.27,3.14,1
2024080913,6,31908,8,2.23,9.66,1
2024080914,1,31909,7,0.99,1.64,0
2024080914,2,31910,11,3.4,3.14,1
2024080914,3,31911,9,3.05,9.41,1
2024080914,4,31912,4,4.07,10.04,0
2024080914,5,31913,2,1.66,7.46,0
2024080914,6,31914,4,4.43,3.49,0
2024080915,1,31915,10,3.96,4.91,1
2024080915,2,31916,11,2.07,4.73,1
2024080915,3,31917,3,3.89,5.1,0
2024080915,4,31918,2,1.97,1.84,0
2024080915,5,31919,2,3.57,1.1,0
2024080915,6,31920,8,1.68,1.1,1
2024080916,1,31921,5,1.22,3.86,0
2024080916,2,31922,6,3.35,4.07,0
2024080916,3,31923,8,4.34,6.59,1
2024080916,4,31924,7,3.3,8.43,0
2024080916,5,31925,7,4.4,14.37,0
2024080916,6,31926,7,4.15,3.79,0
2024080917,1,31927,11,1.98,11.45,1
2024080917,2,31928,11,2.32,2.43,1
2024080917,3,31929,7,0.94,11.26,0
2024080917,4,31930,8,2.03,7.01,1
2024080917,5,31931,1,3.48,10.08,0
2024080917,6,31932,3,2.4,13.65,0
2024080918,1,31933,1,4.38,11.04,0
2024080918,2,31934,8,0.61,10.33,1
2024080918,3,31935,2,2.33,12.8,0
2024080918,4,31936,7,2.44,6.57,0
2024080918,5,31937,6,0.75,6.88,0
2024080918,6,31938,11,3.61,7.65,1
2024080919,1,31939,1,3.7,12.04,0
2024080919,2,31940,6,4.05,13.34,0
2024080919,3,31941,9,4.22,7.43,1
2024080919,4,31942,3,3.39,10.08,0
2024080919,5,31943,7,3.8,11.62,0
2024080919,6,31944,4,0.42,7.67,0
2024080920,1,31945,1,1.79,7.19,0
2024080920,2,31946,7,1.35,10.19,0
2024080920,3,31947,1,3.59,1.48,0
2024080920,4,31948,11,1.46,11.82,1
2024080920,5,31949,4,2.3,3.42,0
2024080920,6,31950,9,1.96,5.49,1
2024080921,1,31951,5,3.44,3.93,0
2024080921,2,31952,7,2.64,5.39,0
2024080921,3,31953,7,1.84,13.6,0
2024080921,4,31954,3,0.68,14.78,0
2024080921,5,31955,11,0.82,1.45,1
2024080921,6,31956,8,3.27,2.82,1
2024080922,1,31957,1,0.25,6.69,0
2024080922,2,31958,4,2.03,1.48,0
2024080922,3,31959,10,3.31,7.49,1
2024080922,4,31960,4,1.71,5.4,0
2024080922,5,31961,2,2.96,8.21,0
2024080922,6,31962,6,3.48,3.01,0
2024080923,1,31963,1,3.97,6.99,0
2024080923,2,31964,3,1.09,11.58,0
2024080923,3,31965,9,3.2,6.32,1
2024080923,4,31966,10,2.56,13.16,1
2024080923,5,31967,6,2.12,3.47,0
2024080923,6,31968,2,1.94,6.32,0
2024081000,1,31969,9,3.94,1.82,1
2024081000,2,31970,2,0.89,1.95,0
2024081000,3,31971,7,3.53,8.85,0
2024081000,4,31972,1,0.44,11.6,0
2024081000,5,31973,5,2.51,13.94,0
2024081000,6,31974,7,0.8,5.99,0
2024081001,1,31975,3,2.12,11.39,0
2024081001,2,31976,4,2.22,1.56,0
2024081001,3,31977,5,3.32,3.88,0
2024081001,4,31978,3,1.02,7.34,0
2024081001,5,31979,6,1.4,12.14,0
2024081001,6,31980,3,2.3,5.64,0
2024081002,1,31981,8,3.43,13.94,1
2024081002,2,31982,7,2.5,10.73,0
2024081002,3,31983,1,3.59,7.97,0
2024081002,4,31984,2,2.98,9.02,0
2024081002,5,31985,4,4.14,9.0,0
2024081002,6,31986,5,3.04,9.69,0
2024081003,1,31987,11,1.62,11.87,1
2024081003,2,31988,10,0.54,11.73,1
2024081003,3,31989,11,3.2,7.45,1
2024081003,4,31990,4,4.42,7.49,0
2024081003,5,31991,4,2.25,8.61,0
2024081003,6,31992,9,0.69,3.61,1
2024081004,1,31993,4,1.51,9.5,0
2024081004,2,31994,4,1.91,12.48,0
2024081004,3,31995,4,0.7,6.14,0
2024081004,4,31996,2,1.56,6.49,0
2024081004,5,31997,8,3.61,9.43,1
2024081004,6,31998,4,1.5,6.96,0
2024081005,1,31999,5,4.49,3.54,0
2024081005,2,32000,8,1.38,2.53,1
2024081005,3,32001,4,0.54,9.41,0
2024081005,4,32002,5,3.57,6.65,0
2024081005,5,32003,5,0.63,12.03,0
2024081005,6,32004,6,0.31,11.17,0
2024081006,1,32005,7,1.84,13.72,0
2024081006,2,32006,3,4.07,8.61,0
2024081006,3,32007,10,2.61,3.18,1
2024081006,4,32008,11,4.14,4.84,1
2024081006,5,32009,3,3.94,13.96,0
2024081006,6,32010,9,0.43,5.24,1
2024081007,1,32011,1,0.35,7.73,0
2024081007,2,32012,10,1.41,6.85,1
2024081007,3,32013,8,3.99,13.56,1
2024081007,4,32014,10,2.32,11.84,1
2024081007,5,32015,3,4.31,1.5,0
2024081007,6,32016,5,1.41,7.53,0
2024081008,1,32017,3,2.06,7.94,0
2024081008,2,32018,10,0.21,1.95,1
2024081008,3,32019,1,3.94,5.97,0
2024081008,4,32020,10,0.8,6.84,1
2024081008,5,32021,5,4.44,12.87,0
2024081008,6,32022,8,1.44,14.44,1
2024081009,1,32023,5,4.26,5.75,0
2024081009,2,32024,4,3.05,8.44,0
2024081009,3,32025,9,2.63,14.09,1
2024081009,4,32026,1,0.63,7.59,0
2024081009,5,32027,5,0.56,5.48,0
2024081009,6,32028,1,1.27,2.57,0
2024081010,1,32029,6,1.67,9.36,0
2024081010,2,32030,10,2.81,9.78,1
2024081010,3,32031,9,0.84,7.45,1
2024081010,4,32032,11,3.15,10.91,1
2024081010,5,32033,2,0.35,7.93,0
2024081010,6,32034,4,3.91,11.28,0
2024081011,1,32035,8,3.96,2.87,1
2024081011,2,32036,3,4.04,2.27,0
2024081011,3,32037,7,1.97,11.62,0
2024081011,4,32038,7,0.67,12.42,0
2024081011,5,32039,2,2.34,4.01,0
2024081011,6,32040,10,3.44,1.93,1
2024081012,1,32041,4,1.28,1.94,0
2024081012,2,32042,1,3.03,4.29,0
2024081012,3,32043,8,0.18,8.61,1
2024081012,4,32044,10,3.68,9.75,1
2024081012,5,32045,10,1.06,12.97,1
2024081012,6,32046,9,4.11,12.93,1
2024081013,1,32047,1,2.49,12.84,0
2024081013,2,32048,11,1.75,4.43,1
2024081013,3,32049,7,3.34,8.59,0
2024081013,4,32050,1,1.48,9.62,0
2024081013,5,32051,1,3.25,7.64,0
2024081013,6,32052,9,1.48,1.35,1
2024081014,1,32053,10,3.83,6.2,1
2024081014,2,32054,10,4.42,2.97,1
2024081014,3,32055,6,2.99,1.22,0
2024081014,4,32056,1,2.47,2.59,0
2024081014,5,32057,7,2.12,11.66,0
2024081014,6,32058,3,4.19,10.5,0
2024081015,1,32059,10,2.03,8.35,1
2024081015,2,32060,4,3.66,12.64,0
2024081015,3,32061,4,0.12,6.73,0
2024081015,4,32062,8,4.03,5.2,1
2024081015,5,32063,1,1.8,6.73,0
2024081015,6,32064,8,1.33,2.98,1
2024081016,1,32065,9,0.76,10.1,1
2024081016,2,32066,11,0.41,7.81,1
2024081016,3,32067,7,3.98,14.51,0
2024081016,4,32068,1,1.56,10.08,0
2024081016,5,32069,7,4.38,10.23,0
2024081016,6,32070,6,1.95,10.46,0
2024081017,1,32071,5,4.27,2.77,0
2024081017,2,32072,5,3.0,13.74,0
2024081017,3,32073,1,0.78,6.65,0
2024081017,4,32074,6,1.45,4.58,0
2024081017,5,32075,4,4.24,1.53,0
2024081017,6,32076,1,1.99,11.09,0
2024081018,1,32077,8,0.35,9.84,1
2024081018,2,32078,8,1.6,6.16,1
2024081018,3,32079,11,3.96,5.86,1
2024081018,4,32080,4,4.49,9.2,0
2024081018,5,32081,7,0.23,2.11,0
2024081018,6,32082,3,2.17,14.34,0
2024081019,1,32083,8,1.18,4.56,1
2024081019,2,32084,7,4.42,5.53,0
2024081019,3,32085,5,1.79,5.89,0
2024081019,4,32086,5,4.21,12.58,0
2024081019,5,32087,9,2.79,1.82,1
2024081019,6,32088,6,4.02,7.55,0
2024081020,1,32089,6,4.28,12.25,0
2024081020,2,32090,2,0.56,12.93,0
2024081020,3,32091,11,0.99,9.5,1
2024081020,4,32092,5,1.27,6.05,0
2024081020,5,32093,4,2.45,10.14,0
2024081020,6,32094,10,1.16,4.7,1
2024081021,1,32095,3,4.21,3.0,0
2024081021,2,32096,9,0.9,4.2,1
2024081021,3,32097,11,0.85,11.04,1
2024081021,4,32098,7,0.77,12.58,0
2024081021,5,32099,4,2.02,4.95,0
2024081021,6,32100,9,0.3,12.92,1
2024081022,1,32101,9,3.09,10.06,1
2024081022,2,32102,7,1.19,5.92,0
2024081022,3,32103,5,4.21,14.69,0
2024081022,4,32104,9,0.89,3.05,1
2024081022,5,32105,7,0.45,12.27,0
2024081022,6,32106,9,1.87,10.16,1
2024081023,1,32107,11,1.18,14.55,1
2024081023,2,32108,3,3.92,12.7,0
2024081023,3,32109,11,2.39,7.38,1
2024081023,4,32110,9,2.2,12.63,1
2024081023,5,32111,1,3.52,1.01,0
2024081023,6,32112,5,2.97,1.7,0
2024081100,1,32113,2,0.14,7.94,0
2024081100,2,32114,1,3.12,10.29,0
2024081100,3,32115,3,3.23,1.76,0
2024081100,4,32116,7,0.87,11.82,0
2024081100,5,32117,3,3.22,11.31,0
2024081100,6,32118,10,4.47,2.6,1
2024081101,1,32119,10,1.39,7.54,1
2024081101,2,32120,11,0.27,6.65,1
2024081101,3,32121,9,3.84,7.96,1
2024081101,4,32122,3,1.0,2.18,0
2024081101,5,32123,11,3.53,4.37,1
2024081101,6,32124,6,1.89,14.97,0
2024081102,1,32125,2,4.08,9.67,0
2024081102,2,32126,8,4.24,10.11,1
2024081102,3,32127,10,1.84,9.3,1
2024081102,4,32128,5,4.42,11.29,0
2024081102,5,32129,2,0.22,11.93,0
2024081102,6,32130,7,2.6,1.16,0
2024081103,1,32131,3,3.35,6.89,0
2024081103,2,32132,5,1.98,14.58,0
2024081103,3,32133,11,3.0,10.16,1
2024081103,4,32134,9,1.45,13.47,1
2024081103,5,32135,1,0.44,6.31,0
2024081103,6,32136,2,3.77,2.57,0
2024081104,1,32137,5,1.4,3.39,0
2024081104,2,32138,4,0.96,5.76,0
2024081104,3,32139,1,0.98,14.31,0
2024081104,4,32140,7,3.72,14.57,0
2024081104,5,32141,9,0.39,13.06,1
2024081104,6,32142,1,2.29,8.84,0
2024081105,1,32143,8,0.95,8.86,1
2024081105,2,32144,9,2.97,12.69,1
2024081105,3,32145,2,3.62,1.79,0
2024081105,4,32146,1,2.57,6.9,0
2024081105,5,32147,6,2.81,9.77,0
2024081105,6,32148,7,2.84,2.34,0
2024081106,1,32149,2,2.62,2.21,0
2024081106,2,32150,5,1.06,4.25,0
2024081106,3,32151,5,2.98,9.19,0
2024081106,4,32152,7,3.51,12.73,0
2024081106,5,32153,11,3.73,9.42,1
2024081106,6,32154,1,0.45,10.3,0
2024081107,1,32155,10,1.85,5.48,1
2024081107,2,32156,8,1.72,6.68,1
2024081107,3,32157,5,4.16,12.0,0
2024081107,4,32158,3,3.0,11.93,0
2024081107,5,32159,9,2.18,14.86,1
2024081107,6,32160,11,4.32,1.1,1
2024081108,1,32161,3,0.81,10.95,0
2024081108,2,32162,7,1.69,14.61,0
2024081108,3,32163,10,2.87,13.77,1
2024081108,4,32164,7,2.34,6.11,0
2024081108,5,32165,10,2.7,7.63,1
2024081108,6,32166,8,3.45,7.67,1
2024081109,1,32167,10,3.16,9.68,1
2024081109,2,32168,8,2.99,6.46,1
2024081109,3,32169,4,3.25,2.87,0
2024081109,4,32170,1,3.54,12.78,0
2024081109,5,32171,4,1.03,8.96,0
2024081109,6,32172,6,3.13,14.39,0
2024081110,1,32173,10,3.02,4.75,1
2024081110,2,32174,11,3.2,9.18,1
2024081110,3,32175,6,1.18,2.29,0
2024081110,4,32176,6,1.34,3.99,0
2024081110,5,32177,7,3.49,11.12,0
2024081110,6,32178,11,1.76,9.35,1
2024081111,1,32179,1,4.16,14.75,0
2024081111,2,32180,10,0.6,5.9,1
