time_key,port_key,op_id,berth_occupancy_rate,crane_efficiency,customs_time_hours,cargo_category,truck_queue_length
2024060103,1,21907,59.85,24,8.3,Oil,23
2024060103,2,21908,89.52,16,13.75,Container,24
2024060103,3,21909,48.96,20,20.58,Container,17
2024060103,4,21910,90.19,11,2.57,Container,70
2024060103,5,21911,75.4,21,9.03,Bulk,64
2024060103,6,21912,83.13,17,21.82,Container,39
2024060104,1,21913,70.74,6,5.5,Bulk,90
2024060104,2,21914,49.78,21,11.73,Container,86
2024060104,3,21915,79.35,18,12.15,Container,74
2024060104,4,21916,60.38,15,6.35,Bulk,20
2024060104,5,21917,74.89,5,17.72,Bulk,83
2024060104,6,21918,43.83,20,10.3,Bulk,83
2024060105,1,21919,33.03,19,20.9,Oil,30
2024060105,2,21920,71.22,23,3.41,Container,32
2024060105,3,21921,86.83,24,5.65,Container,15
2024060105,4,21922,79.65,24,3.47,Bulk,38
2024060105,5,21923,86.07,15,1.45,Oil,67
2024060105,6,21924,31.02,16,3.79,Bulk,66
2024060106,1,21925,86.63,20,23.73,Bulk,58
2024060106,2,21926,54.14,9,17.96,Bulk,69
2024060106,3,21927,36.89,14,11.63,Bulk,98
2024060106,4,21928,79.44,12,10.38,Container,92
2024060106,5,21929,68.39,6,19.54,Oil,22
2024060106,6,21930,49.98,15,16.57,Bulk,77
2024060107,1,21931,87.94,8,16.36,Container,35
2024060107,2,21932,88.63,8,21.85,Bulk,67
2024060107,3,21933,66.83,12,9.15,Oil,65
2024060107,4,21934,89.89,20,12.05,Oil,66
2024060107,5,21935,33.86,9,7.39,Oil,77
2024060107,6,21936,43.12,19,19.37,Oil,74
2024060108,1,21937,75.73,23,10.38,Oil,11
2024060108,2,21938,42.51,13,17.46,Bulk,15
2024060108,3,21939,81.91,18,10.94,Oil,30
2024060108,4,21940,46.09,15,6.12,Oil,83
2024060108,5,21941,77.89,17,23.09,Bulk,34
2024060108,6,21942,85.96,10,13.38,Oil,9
2024060109,1,21943,83.16,11,2.58,Oil,34
2024060109,2,21944,39.09,8,3.97,Oil,47
2024060109,3,21945,79.55,17,14.63,Bulk,73
2024060109,4,21946,87.7,24,5.92,Bulk,68
2024060109,5,21947,51.15,23,16.43,Oil,27
2024060109,6,21948,59.91,23,8.66,Container,35
2024060110,1,21949,94.27,7,3.14,Container,62
2024060110,2,21950,91.99,14,12.82,Container,16
2024060110,3,21951,41.7,15,23.41,Container,61
2024060110,4,21952,56.77,7,13.09,Bulk,69
2024060110,5,21953,85.92,5,12.09,Oil,75
2024060110,6,21954,87.71,17,7.24,Oil,49
2024060111,1,21955,54.8,21,17.58,Oil,17
2024060111,2,21956,30.25,24,13.53,Bulk,68
2024060111,3,21957,88.02,6,18.88,Container,14
2024060111,4,21958,56.75,22,14.4,Oil,66
2024060111,5,21959,67.63,19,6.11,Bulk,96
2024060111,6,21960,79.21,9,22.91,Container,78
2024060112,1,21961,69.14,18,9.78,Container,35
2024060112,2,21962,45.92,14,14.87,Bulk,38
2024060112,3,21963,35.06,16,20.47,Bulk,29
2024060112,4,21964,92.66,20,16.7,Container,74
2024060112,5,21965,61.66,15,6.43,Oil,51
2024060112,6,21966,30.5,22,10.69,Container,90
2024060113,1,21967,76.23,17,12.19,Bulk,61
2024060113,2,21968,56.7,12,1.12,Container,70
2024060113,3,21969,40.93,19,18.75,Oil,48
2024060113,4,21970,54.07,6,1.4,Container,97
2024060113,5,21971,53.08,21,6.24,Oil,59
2024060113,6,21972,56.54,7,6.62,Container,44
2024060114,1,21973,73.84,22,19.45,Bulk,55
2024060114,2,21974,31.86,18,8.32,Container,8
2024060114,3,21975,55.44,8,1.63,Container,92
2024060114,4,21976,71.41,7,4.78,Container,70
2024060114,5,21977,94.88,5,20.3,Oil,15
2024060114,6,21978,69.62,9,12.72,Container,18
2024060115,1,21979,90.15,16,16.84,Bulk,26
2024060115,2,21980,54.03,11,5.08,Bulk,5
2024060115,3,21981,61.16,11,15.71,Bulk,4
2024060115,4,21982,91.96,11,7.92,Oil,82
2024060115,5,21983,54.56,17,5.04,Container,24
2024060115,6,21984,75.31,9,6.42,Bulk,20
2024060116,1,21985,35.29,24,16.42,Oil,29
2024060116,2,21986,55.08,23,21.91,Bulk,56
2024060116,3,21987,45.79,15,22.86,Container,57
2024060116,4,21988,45.85,8,9.9,Bulk,83
2024060116,5,21989,77.88,14,1.56,Container,87
2024060116,6,21990,52.42,24,10.17,Container,31
2024060117,1,21991,39.09,20,18.34,Oil,33
2024060117,2,21992,91.28,15,22.04,Container,25
2024060117,3,21993,43.57,24,16.24,Bulk,28
2024060117,4,21994,94.91,11,3.3,Bulk,11
2024060117,5,21995,31.14,11,1.21,Oil,33
2024060117,6,21996,40.1,18,7.18,Bulk,33
2024060118,1,21997,70.01,22,7.0,Oil,86
2024060118,2,21998,91.06,17,6.27,Bulk,3
2024060118,3,21999,80.54,12,21.3,Bulk,28
2024060118,4,22000,52.45,19,17.69,Oil,71
2024060118,5,22001,69.89,24,2.3,Bulk,66
2024060118,6,22002,94.15,10,23.38,Bulk,14
2024060119,1,22003,39.2,19,9.54,Container,15
2024060119,2,22004,50.57,7,23.68,Oil,61
2024060119,3,22005,78.77,19,21.86,Oil,7
2024060119,4,22006,51.96,23,14.25,Container,54
2024060119,5,22007,63.63,11,23.57,Oil,16
2024060119,6,22008,66.02,17,23.18,Bulk,75
2024060120,1,22009,81.33,7,3.83,Oil,74
2024060120,2,22010,84.79,9,4.58,Oil,80
2024060120,3,22011,85.77,11,6.01,Oil,17
2024060120,4,22012,78.36,8,22.92,Bulk,82
2024060120,5,22013,57.41,7,18.24,Bulk,77
2024060120,6,22014,82.8,19,19.95,Bulk,80
2024060121,1,22015,61.67,7,7.77,Bulk,25
2024060121,2,22016,37.43,11,13.09,Oil,19
2024060121,3,22017,47.67,7,17.06,Bulk,27
2024060121,4,22018,61.86,23,8.18,Container,71
2024060121,5,22019,39.24,13,19.76,Oil,36
2024060121,6,22020,64.35,7,21.06,Oil,50
2024060122,1,22021,67.38,17,12.74,Container,98
2024060122,2,22022,87.59,6,11.82,Container,82
2024060122,3,22023,46.56,12,8.46,Container,21
2024060122,4,22024,77.69,13,2.13,Oil,60
2024060122,5,22025,93.39,9,12.1,Bulk,13
2024060122,6,22026,83.14,15,1.6,Container,4
2024060123,1,22027,71.9,11,2.07,Oil,10
2024060123,2,22028,71.46,23,15.45,Container,72
2024060123,3,22029,81.98,13,7.38,Oil,32
2024060123,4,22030,61.22,9,19.54,Container,1
2024060123,5,22031,67.62,19,2.76,Oil,62
2024060123,6,22032,70.63,6,23.41,Oil,28
2024060200,1,22033,55.27,6,11.04,Oil,13
2024060200,2,22034,37.51,24,20.76,Oil,70
2024060200,3,22035,30.15,21,5.99,Oil,5
2024060200,4,22036,85.52,6,11.31,Oil,40
2024060200,5,22037,30.42,7,22.15,Bulk,52
2024060200,6,22038,30.5,17,2.59,Oil,65
2024060201,1,22039,57.73,16,2.1,Container,25
2024060201,2,22040,55.25,18,13.54,Oil,49
2024060201,3,22041,41.89,8,4.72,Bulk,33
2024060201,4,22042,68.72,10,16.34,Bulk,16
2024060201,5,22043,48.79,5,12.63,Container,10
2024060201,6,22044,77.14,21,14.85,Container,52
2024060202,1,22045,61.18,10,22.77,Oil,46
2024060202,2,22046,61.98,21,23.15,Oil,14
2024060202,3,22047,76.56,16,18.35,Bulk,84
2024060202,4,22048,55.06,12,6.2,Bulk,56
2024060202,5,22049,72.46,16,15.61,Oil,9
2024060202,6,22050,93.81,8,9.71,Bulk,42
2024060203,1,22051,82.8,20,19.78,Oil,91
2024060203,2,22052,86.57,20,18.85,Container,31
2024060203,3,22053,38.2,21,5.06,Container,14
2024060203,4,22054,40.35,16,9.66,Oil,18
2024060203,5,22055,90.76,7,1.24,Bulk,35
2024060203,6,22056,87.15,18,9.37,Bulk,65
2024060204,1,22057,74.84,18,3.73,Bulk,64
2024060204,2,22058,62.16,22,23.39,Oil,18
2024060204,3,22059,41.71,19,12.24,Oil,42
2024060204,4,22060,38.59,19,4.92,Bulk,38
2024060204,5,22061,77.58,19,16.35,Bulk,45
2024060204,6,22062,73.59,12,21.79,Oil,38
2024060205,1,22063,36.32,8,16.91,Bulk,16
2024060205,2,22064,32.54,10,12.61,Oil,57
2024060205,3,22065,43.75,12,17.32,Oil,27
2024060205,4,22066,43.82,9,4.35,Container,26
2024060205,5,22067,80.38,9,20.48,Container,41
2024060205,6,22068,62.04,13,9.2,Bulk,61
2024060206,1,22069,71.19,12,14.98,Oil,32
2024060206,2,22070,53.11,24,8.32,Bulk,9
2024060206,3,22071,42.26,7,22.2,Oil,77
2024060206,4,22072,66.73,12,8.08,Container,56
2024060206,5,22073,74.58,13,12.08,Container,74
2024060206,6,22074,45.53,23,4.6,Container,6
2024060207,1,22075,92.21,14,2.48,Container,41
2024060207,2,22076,58.45,24,15.58,Oil,89
2024060207,3,22077,87.1,13,21.29,Bulk,82
2024060207,4,22078,42.66,14,13.22,Bulk,15
2024060207,5,22079,31.89,6,8.96,Bulk,47
2024060207,6,22080,71.87,20,4.12,Container,59
2024060208,1,22081,33.7,12,1.57,Oil,21
2024060208,2,22082,70.47,23,11.66,Container,30
2024060208,3,22083,60.85,21,9.2,Oil,46
2024060208,4,22084,72.77,20,2.93,Bulk,22
2024060208,5,22085,35.45,16,7.06,Oil,18
2024060208,6,22086,51.51,14,10.83,Container,6
2024060209,1,22087,66.8,21,11.28,Oil,15
2024060209,2,22088,86.93,7,11.29,Bulk,81
2024060209,3,22089,69.36,21,22.57,Bulk,69
2024060209,4,22090,40.86,19,20.33,Container,95
2024060209,5,22091,53.28,6,2.52,Bulk,16
2024060209,6,22092,33.06,17,11.23,Bulk,1
2024060210,1,22093,67.01,23,8.8,Container,37
2024060210,2,22094,41.06,22,13.38,Container,49
2024060210,3,22095,73.15,8,5.51,Container,87
2024060210,4,22096,80.62,18,14.43,Oil,13
2024060210,5,22097,34.31,17,19.93,Container,7
2024060210,6,22098,33.08,19,2.4,Oil,54
2024060211,1,22099,72.49,10,21.39,Bulk,52
2024060211,2,22100,88.28,8,1.79,Oil,44
2024060211,3,22101,94.73,22,24.0,Bulk,91
2024060211,4,22102,32.55,9,22.58,Container,34
2024060211,5,22103,85.11,8,8.39,Container,18
2024060211,6,22104,79.79,13,11.16,Container,45
2024060212,1,22105,30.11,23,23.48,Container,25
2024060212,2,22106,71.89,13,13.91,Oil,17
2024060212,3,22107,74.3,11,21.42,Container,21
2024060212,4,22108,34.73,11,1.67,Container,9
2024060212,5,22109,54.27,6,5.75,Oil,8
2024060212,6,22110,69.94,22,20.63,Bulk,85
2024060213,1,22111,50.13,23,11.1,Bulk,80
2024060213,2,22112,65.79,24,20.59,Oil,45
2024060213,3,22113,44.57,17,19.28,Bulk,73
2024060213,4,22114,71.97,13,22.06,Oil,1
2024060213,5,22115,42.07,5,16.63,Oil,66
2024060213,6,22116,45.18,5,19.2,Bulk,81
2024060214,1,22117,77.39,15,8.7,Oil,30
2024060214,2,22118,38.18,13,3.07,Container,19
2024060214,3,22119,62.88,23,11.4,Bulk,89
2024060214,4,22120,80.36,8,6.47,Oil,51
2024060214,5,22121,79.22,15,13.86,Bulk,17
2024060214,6,22122,63.44,6,7.2,Container,18
2024060215,1,22123,81.6,21,21.38,Container,66
2024060215,2,22124,55.94,19,19.56,Oil,96
2024060215,3,22125,92.24,22,21.57,Bulk,41
2024060215,4,22126,60.26,20,23.34,Container,68
2024060215,5,22127,93.49,13,7.0,Oil,80
2024060215,6,22128,83.84,11,4.96,Container,7
2024060216,1,22129,30.05,13,18.57,Bulk,73
2024060216,2,22130,49.85,12,9.35,Container,70
2024060216,3,22131,50.17,8,20.06,Oil,29
2024060216,4,22132,41.78,5,5.21,Container,70
2024060216,5,22133,49.71,22,1.66,Oil,17
2024060216,6,22134,54.85,8,23.01,Bulk,56
2024060217,1,22135,79.46,22,8.95,Oil,8
2024060217,2,22136,90.91,16,12.41,Bulk,88
2024060217,3,22137,66.79,22,8.34,Bulk,51
2024060217,4,22138,90.04,11,16.19,Oil,67
2024060217,5,22139,77.89,21,6.82,Bulk,58
2024060217,6,22140,80.49,5,3.81,Oil,82
2024060218,1,22141,89.84,16,15.11,Oil,2
2024060218,2,22142,51.8,24,20.41,Oil,6
2024060218,3,22143,49.24,8,15.41,Oil,49
2024060218,4,22144,76.41,12,1.99,Container,52
2024060218,5,22145,48.16,17,2.26,Container,71
2024060218,6,22146,63.38,13,7.69,Oil,13
2024060219,1,22147,50.87,11,9.76,Oil,17
2024060219,2,22148,48.0,9,16.21,Container,73
2024060219,3,22149,50.86,15,22.9,Bulk,26
2024060219,4,22150,93.37,17,18.08,Oil,64
2024060219,5,22151,84.73,5,11.34,Container,40
2024060219,6,22152,73.12,19,9.1,Oil,19
2024060220,1,22153,44.22,15,4.55,Container,53
2024060220,2,22154,49.28,14,19.3,Oil,16
2024060220,3,22155,90.77,7,20.93,Oil,86
2024060220,4,22156,63.8,24,23.46,Oil,39
2024060220,5,22157,33.71,6,23.27,Oil,62
2024060220,6,22158,78.43,20,23.53,Bulk,14
2024060221,1,22159,48.13,18,18.15,Bulk,46
2024060221,2,22160,38.45,22,1.59,Oil,66
2024060221,3,22161,77.65,19,3.69,Oil,73
2024060221,4,22162,44.19,20,21.95,Oil,87
2024060221,5,22163,84.7,14,21.9,Container,32
2024060221,6,22164,77.75,22,9.86,Oil,28
2024060222,1,22165,92.44,21,17.85,Bulk,57
2024060222,2,22166,78.41,17,19.64,Oil,91
2024060222,3,22167,53.53,21,9.92,Container,42
2024060222,4,22168,84.99,24,3.14,Bulk,34
2024060222,5,22169,52.52,10,19.69,Oil,87
2024060222,6,22170,57.29,16,8.23,Bulk,12
2024060223,1,22171,57.67,10,1.85,Bulk,9
2024060223,2,22172,33.77,10,5.1,Bulk,48
2024060223,3,22173,87.12,23,5.83,Bulk,61
2024060223,4,22174,48.14,24,17.25,Oil,12
2024060223,5,22175,51.4,16,5.39,Oil,23
2024060223,6,22176,52.75,22,10.55,Bulk,30
2024060300,1,22177,81.74,10,19.79,Bulk,2
2024060300,2,22178,75.99,20,19.37,Bulk,61
2024060300,3,22179,88.96,12,16.29,Oil,29
2024060300,4,22180,56.29,19,18.01,Oil,1
2024060300,5,22181,70.66,10,11.44,Oil,1
2024060300,6,22182,76.56,18,2.21,Oil,19
2024060301,1,22183,47.31,17,20.41,Bulk,94
2024060301,2,22184,74.35,11,10.33,Bulk,20
2024060301,3,22185,82.96,24,16.59,Oil,55
2024060301,4,22186,69.1,12,20.65,Container,52
2024060301,5,22187,84.88,5,13.98,Bulk,31
2024060301,6,22188,52.0,17,7.82,Bulk,27
2024060302,1,22189,70.64,19,4.7,Container,23
2024060302,2,22190,38.56,18,18.15,Bulk,17
2024060302,3,22191,46.47,5,14.69,Oil,43
2024060302,4,22192,87.57,16,15.46,Bulk,12
2024060302,5,22193,48.17,15,10.45,Bulk,73
2024060302,6,22194,86.37,19,5.49,Bulk,82
2024060303,1,22195,53.98,16,21.3,Oil,45
2024060303,2,22196,83.22,9,14.9,Oil,14
2024060303,3,22197,62.38,24,1.0,Container,12
2024060303,4,22198,91.99,20,17.19,Bulk,29
2024060303,5,22199,37.3,21,18.5,Oil,14
2024060303,6,22200,64.62,5,15.84,Container,14
2024060304,1,22201,31.95,20,20.5,Oil,99
2024060304,2,22202,84.66,10,16.97,Container,85
2024060304,3,22203,45.54,6,23.99,Oil,88
2024060304,4,22204,82.73,10,20.91,Container,73
2024060304,5,22205,77.0,9,7.17,Oil,91
2024060304,6,22206,54.91,8,3.38,Container,13
2024060305,1,22207,88.39,13,11.93,Container,27
2024060305,2,22208,33.38,16,10.96,Oil,74
2024060305,3,22209,32.42,5,2.6,Oil,64
2024060305,4,22210,42.93,20,2.2,Container,97
2024060305,5,22211,49.17,23,1.22,Container,4
2024060305,6,22212,55.63,17,1.13,Oil,45
2024060306,1,22213,92.92,18,13.9,Bulk,44
2024060306,2,22214,36.26,22,8.39,Container,80
2024060306,3,22215,94.63,5,1.32,Oil,1
2024060306,4,22216,70.48,14,6.38,Oil,59
2024060306,5,22217,56.98,6,21.93,Oil,46
2024060306,6,22218,34.83,17,22.65,Oil,96
2024060307,1,22219,36.19,18,7.56,Container,30
2024060307,2,22220,90.51,16,15.74,Bulk,89
2024060307,3,22221,59.0,16,9.57,Oil,8
2024060307,4,22222,65.69,15,8.32,Oil,75
2024060307,5,22223,60.87,7,16.45,Bulk,42
2024060307,6,22224,44.48,9,11.02,Oil,87
2024060308,1,22225,89.36,5,12.02,Container,20
2024060308,2,22226,77.71,19,10.8,Container,58
2024060308,3,22227,78.84,19,20.89,Bulk,56
2024060308,4,22228,40.52,17,7.94,Container,10
2024060308,5,22229,44.68,18,18.71,Oil,53
2024060308,6,22230,84.26,11,10.22,Container,12
2024060309,1,22231,82.19,23,8.61,Oil,34
2024060309,2,22232,61.29,10,3.08,Oil,12
2024060309,3,22233,56.32,21,7.63,Oil,42
2024060309,4,22234,70.77,9,8.85,Bulk,15
2024060309,5,22235,40.13,10,4.76,Oil,63
2024060309,6,22236,34.88,8,8.17,Oil,54
2024060310,1,22237,59.07,5,21.55,Bulk,14
2024060310,2,22238,40.43,15,17.04,Oil,98
2024060310,3,22239,37.48,10,23.71,Oil,83
2024060310,4,22240,48.33,18,4.31,Container,46
2024060310,5,22241,65.51,12,15.68,Bulk,24
2024060310,6,22242,35.94,20,21.26,Bulk,3
2024060311,1,22243,60.61,16,3.97,Oil,68
2024060311,2,22244,60.71,14,21.32,Oil,34
2024060311,3,22245,44.75,15,8.65,Oil,56
2024060311,4,22246,64.5,10,16.25,Container,87
2024060311,5,22247,35.22,15,14.96,Oil,22
2024060311,6,22248,59.22,23,12.78,Bulk,79
2024060312,1,22249,74.44,23,7.19,Bulk,4
2024060312,2,22250,79.31,12,7.99,Container,54
2024060312,3,22251,31.88,17,5.91,Oil,51
2024060312,4,22252,79.54,24,11.44,Bulk,26
2024060312,5,22253,88.47,22,15.85,Container,89
2024060312,6,22254,42.65,8,4.0,Container,96
2024060313,1,22255,61.25,9,3.44,Container,99
2024060313,2,22256,76.69,22,21.32,Bulk,56
2024060313,3,22257,59.84,17,17.62,Oil,72
2024060313,4,22258,93.34,21,4.23,Oil,61
2024060313,5,22259,94.81,7,17.84,Container,70
2024060313,6,22260,67.65,14,16.98,Container,3
2024060314,1,22261,40.23,18,2.67,Bulk,48
2024060314,2,22262,69.01,5,4.32,Bulk,65
2024060314,3,22263,82.18,22,18.54,Bulk,29
2024060314,4,22264,81.18,12,6.05,Oil,49
2024060314,5,22265,60.86,23,22.23,Bulk,67
2024060314,6,22266,88.56,23,20.37,Bulk,43
2024060315,1,22267,52.5,20,20.25,Container,96
2024060315,2,22268,58.7,18,5.14,Bulk,6
2024060315,3,22269,39.41,8,23.22,Oil,19
2024060315,4,22270,72.46,22,13.7,Oil,51
2024060315,5,22271,68.3,5,7.17,Oil,56
2024060315,6,22272,58.27,12,19.12,Oil,52
2024060316,1,22273,93.5,8,17.14,Container,46
2024060316,2,22274,58.73,16,10.34,Bulk,24
2024060316,3,22275,53.91,12,18.19,Oil,72
2024060316,4,22276,52.53,20,22.07,Container,24
2024060316,5,22277,46.77,16,22.63,Bulk,18
2024060316,6,22278,64.76,6,17.0,Container,21
2024060317,1,22279,30.13,21,9.0,Bulk,57
2024060317,2,22280,43.47,22,21.48,Container,11
2024060317,3,22281,46.95,24,5.29,Container,94
2024060317,4,22282,63.56,6,23.98,Bulk,69
2024060317,5,22283,84.17,12,20.79,Oil,50
2024060317,6,22284,37.51,16,20.88,Oil,67
2024060318,1,22285,42.08,20,20.23,Bulk,73
2024060318,2,22286,70.29,6,18.64,Container,36
2024060318,3,22287,48.48,9,7.8,Oil,66
2024060318,4,22288,63.71,5,4.62,Oil,88
2024060318,5,22289,89.48,24,1.07,Bulk,91
2024060318,6,22290,71.77,15,2.32,Container,50
2024060319,1,22291,79.13,22,19.11,Bulk,22
2024060319,2,22292,78.31,24,12.72,Oil,96
2024060319,3,22293,79.5,11,4.97,Bulk,79
2024060319,4,22294,93.57,19,22.28,Oil,36
2024060319,5,22295,42.9,24,14.53,Container,79
2024060319,6,22296,57.7,12,8.14,Bulk,91
2024060320,1,22297,43.46,24,18.02,Oil,50
2024060320,2,22298,83.97,21,18.95,Container,0
2024060320,3,22299,47.85,6,14.99,Oil,50
2024060320,4,22300,36.63,14,16.34,Oil,12
2024060320,5,22301,91.93,18,11.2,Container,73
2024060320,6,22302,76.09,8,13.76,Oil,15
2024060321,1,22303,42.17,23,5.8,Oil,23
2024060321,2,22304,73.52,14,21.59,Bulk,91
2024060321,3,22305,58.57,18,17.78,Oil,25
2024060321,4,22306,34.54,17,20.18,Bulk,77
2024060321,5,22307,42.78,11,17.96,Oil,6
2024060321,6,22308,69.08,7,7.49,Container,82
2024060322,1,22309,88.56,19,23.51,Oil,69
2024060322,2,22310,77.75,23,2.21,Oil,60
2024060322,3,22311,71.27,17,12.53,Bulk,61
2024060322,4,22312,60.43,13,16.56,Bulk,34
2024060322,5,22313,63.97,20,4.94,Container,38
2024060322,6,22314,32.78,21,17.08,Oil,1
2024060323,1,22315,66.12,15,13.62,Container,42
2024060323,2,22316,37.94,9,20.54,Container,73
2024060323,3,22317,93.61,8,20.2,Bulk,79
2024060323,4,22318,53.44,12,12.81,Oil,35
2024060323,5,22319,59.27,18,20.29,Oil,98
2024060323,6,22320,82.91,16,22.28,Oil,26
2024060400,1,22321,61.67,18,6.51,Container,7
2024060400,2,22322,51.64,19,18.58,Bulk,89
2024060400,3,22323,39.48,7,19.57,Oil,73
2024060400,4,22324,67.04,23,8.82,Container,66
2024060400,5,22325,91.81,21,3.78,Oil,76
2024060400,6,22326,75.69,24,15.54,Container,48
2024060401,1,22327,44.14,14,9.52,Container,22
2024060401,2,22328,70.53,13,2.62,Bulk,42
2024060401,3,22329,47.93,21,15.02,Container,24
2024060401,4,22330,66.38,14,3.85,Oil,67
2024060401,5,22331,86.67,7,13.54,Oil,55
2024060401,6,22332,51.01,6,19.58,Oil,84
2024060402,1,22333,93.8,22,15.66,Container,5
2024060402,2,22334,59.47,5,22.86,Container,28
2024060402,3,22335,42.24,9,16.83,Bulk,37
2024060402,4,22336,39.85,19,7.51,Oil,1
2024060402,5,22337,43.78,19,7.37,Bulk,58
2024060402,6,22338,60.55,21,15.92,Oil,32
2024060403,1,22339,60.24,22,17.26,Bulk,50
2024060403,2,22340,58.49,22,8.73,Container,12
2024060403,3,22341,89.47,13,13.83,Bulk,12
2024060403,4,22342,57.97,17,16.35,Container,86
2024060403,5,22343,41.6,11,1.43,Oil,33
2024060403,6,22344,33.02,9,15.33,Oil,1
2024060404,1,22345,85.48,7,6.31,Bulk,49
2024060404,2,22346,78.94,13,2.57,Bulk,35
2024060404,3,22347,67.15,22,21.45,Container,71
2024060404,4,22348,41.98,20,23.67,Container,58
2024060404,5,22349,66.9,6,7.81,Container,37
2024060404,6,22350,50.98,14,4.12,Container,56
2024060405,1,22351,54.65,8,20.34,Bulk,52
2024060405,2,22352,55.03,20,1.96,Container,44
2024060405,3,22353,84.58,19,7.74,Oil,14
2024060405,4,22354,78.26,10,23.86,Container,4
2024060405,5,22355,30.66,22,11.57,Oil,12
2024060405,6,22356,64.03,6,2.52,Bulk,36
2024060406,1,22357,82.18,22,11.24,Oil,43
2024060406,2,22358,31.89,5,20.36,Bulk,32
2024060406,3,22359,31.51,10,20.13,Oil,79
2024060406,4,22360,77.48,22,19.71,Oil,40
2024060406,5,22361,45.57,24,13.78,Container,5
2024060406,6,22362,32.95,15,11.86,Container,26
2024060407,1,22363,74.21,11,22.8,Container,66
2024060407,2,22364,68.65,9,23.31,Oil,68
2024060407,3,22365,34.46,12,14.0,Container,60
2024060407,4,22366,65.03,9,12.06,Bulk,18
2024060407,5,22367,86.61,5,7.05,Bulk,65
2024060407,6,22368,38.02,5,1.36,Container,32
2024060408,1,22369,36.2,8,10.35,Container,88
2024060408,2,22370,43.41,12,5.98,Bulk,78
2024060408,3,22371,91.88,6,13.22,Oil,76
2024060408,4,22372,59.04,20,5.21,Container,37
2024060408,5,22373,92.15,7,1.32,Oil,17
2024060408,6,22374,76.68,6,2.42,Container,6
2024060409,1,22375,64.58,21,1.9,Container,67
2024060409,2,22376,70.88,8,23.27,Bulk,36
2024060409,3,22377,94.05,6,2.3,Container,20
2024060409,4,22378,34.91,12,21.02,Bulk,31
2024060409,5,22379,47.77,17,8.17,Container,37
2024060409,6,22380,93.47,5,6.11,Bulk,49
2024060410,1,22381,68.8,23,4.42,Container,66
2024060410,2,22382,68.92,11,11.0,Bulk,44
2024060410,3,22383,72.68,13,13.2,Oil,99
2024060410,4,22384,90.1,11,5.52,Oil,38
2024060410,5,22385,84.33,10,17.56,Container,27
2024060410,6,22386,53.77,15,10.68,Oil,45
2024060411,1,22387,34.7,19,23.98,Container,63
2024060411,2,22388,85.68,23,20.75,Container,98
2024060411,3,22389,33.6,10,4.45,Bulk,97
2024060411,4,22390,79.0,5,5.98,Bulk,7
2024060411,5,22391,86.42,12,15.35,Oil,43
2024060411,6,22392,51.2,23,17.34,Container,94
2024060412,1,22393,31.52,24,17.52,Oil,72
2024060412,2,22394,79.01,15,20.58,Oil,24
2024060412,3,22395,33.09,6,8.55,Bulk,61
2024060412,4,22396,87.86,23,6.01,Container,94
2024060412,5,22397,34.09,13,8.16,Bulk,29
2024060412,6,22398,83.55,12,4.15,Container,84
2024060413,1,22399,60.57,13,12.19,Container,13
2024060413,2,22400,90.64,15,10.75,Container,88
2024060413,3,22401,83.2,22,14.47,Container,15
2024060413,4,22402,39.97,15,17.29,Container,1
2024060413,5,22403,63.93,23,21.92,Container,98
2024060413,6,22404,74.04,13,8.49,Oil,91
2024060414,1,22405,55.8,23,6.8,Oil,27
2024060414,2,22406,81.51,22,18.77,Container,92
2024060414,3,22407,46.67,23,7.9,Oil,61
2024060414,4,22408,40.78,10,14.22,Bulk,85
2024060414,5,22409,55.89,18,20.32,Container,99
2024060414,6,22410,69.55,6,12.21,Container,48
2024060415,1,22411,91.65,20,17.25,Oil,6
2024060415,2,22412,39.42,21,17.82,Oil,12
2024060415,3,22413,70.44,24,19.82,Container,92
2024060415,4,22414,41.94,6,8.54,Oil,90
2024060415,5,22415,47.08,13,6.47,Container,43
2024060415,6,22416,65.92,11,12.55,Bulk,83
2024060416,1,22417,55.7,14,21.9,Container,13
2024060416,2,22418,68.41,5,1.04,Container,66
2024060416,3,22419,87.95,9,1.5,Oil,3
2024060416,4,22420,66.45,14,17.3,Bulk,18
2024060416,5,22421,38.37,10,9.99,Container,45
2024060416,6,22422,63.08,22,17.62,Bulk,49
2024060417,1,22423,52.11,7,20.19,Oil,17
2024060417,2,22424,85.84,9,8.22,Bulk,80
2024060417,3,22425,63.93,13,16.36,Oil,84
2024060417,4,22426,42.98,21,13.79,Oil,14
2024060417,5,22427,35.4,8,17.63,Oil,36
2024060417,6,22428,76.87,16,1.86,Container,96
2024060418,1,22429,54.31,12,17.6,Bulk,64
2024060418,2,22430,88.69,15,12.09,Bulk,73
2024060418,3,22431,63.19,7,19.47,Oil,38
2024060418,4,22432,72.99,12,1.51,Oil,73
2024060418,5,22433,39.56,17,20.98,Bulk,19
2024060418,6,22434,92.53,15,7.49,Container,61
2024060419,1,22435,77.54,15,7.59,Oil,85
2024060419,2,22436,62.98,24,8.28,Oil,64
2024060419,3,22437,33.25,23,21.83,Oil,8
2024060419,4,22438,84.06,22,21.71,Bulk,34
2024060419,5,22439,36.89,6,3.83,Oil,0
2024060419,6,22440,35.56,17,16.32,Oil,22
2024060420,1,22441,70.3,17,6.93,Bulk,67
2024060420,2,22442,69.22,20,7.22,Oil,84
